id,label
8928,6.74E-13
10961,0.999999
7477,1.27E-08
4149,5.48E-17
4448,1.60E-06
6351,0.999993
12488,0.999982
2708,2.25E-09
12485,2.11E-13
6499,1
6235,1.46E-08
11338,0.00618597
6693,7.61E-15
4263,2.26E-12
11831,1
11632,3.65E-11
1697,2.01E-07
10829,1
9054,1
10453,0.986567
850,1.82E-09
9095,0.126017
8262,3.93E-07
7441,4.08E-08
6629,0.999263
5432,1
9755,1.49E-05
10486,9.41E-08
1944,2.48E-12
10099,3.02E-07
5506,0.64494
6664,1
7392,1
1936,0.0784818
9263,1
8157,1
8052,2.55E-17
2657,0.917901
6268,1.42E-10
3610,1
3006,0.897729
3159,0.990455
2337,3.68E-10
10213,0.832324
5426,1
8245,7.08E-07
4322,1
11484,0.0013125
5299,0.873737
9212,1
8981,7.59E-08
6383,9.80E-14
2970,1.43E-07
1671,1
4551,1
588,4.11E-06
10125,8.94E-08
10355,1
5915,1
7258,1.80E-09
1396,3.20E-08
9560,0.999998
2689,1
7811,0.00265317
7233,3.20E-09
2151,0.995375
9427,1
3935,1.45E-07
2788,1
10692,1
913,0.999982
4223,0.999924
225,0.999985
5080,1
2364,5.52E-14
9218,1
978,7.94E-10
10229,4.16E-09
4440,3.27E-12
7334,1
5601,1
4176,0.999996
3083,0.999997
9147,2.11E-19
5715,1
5718,0.999967
7234,0.989685
4728,1.70E-08
2095,1
3152,0.964706
2861,0.999999
6032,2.44E-19
2665,1.80E-07
6437,7.00E-10
6861,0.0463617
10782,0.999897
7717,0.999991
7081,0.998985
440,0.997792
1357,2.33E-11
2192,0.468473
4506,1.12E-11
3222,0.998578
3569,1
10237,2.81E-13
3907,0.999981
10,3.74E-09
4688,0.685275
1711,0.999967
4181,1.24E-12
2589,0.761401
4668,1
4337,2.26E-13
8487,2.11E-18
2450,0.996639
8787,5.86E-15
899,1
5108,0.000346384
11965,0.0128897
9266,1
8032,1
6341,1
5395,1
2360,5.98E-16
2977,0.00183723
5907,1.52E-05
7554,1
1871,1
6442,4.88E-08
8298,5.58E-07
9292,6.88E-12
3830,1.14E-11
7421,0.999994
10728,0.00399107
203,1
12373,4.63E-10
11737,0.00208507
8070,1
8782,7.27E-11
9953,4.02E-11
11981,1.82E-05
1845,1
1095,1
2009,1
1969,0.000180469
7559,0.969499
2244,0.999974
9210,5.94E-10
4035,1.33E-18
9947,1
11689,5.02E-15
2679,0.965111
10505,0.994179
11744,0.0297358
3400,1
3320,1.78E-06
5720,0.000135282
7512,0.000152371
3377,1.79E-15
10268,1
12,1
10940,1
4987,1.64E-16
424,1
6339,0.000407675
11482,0.987882
7274,0.448145
2951,0.999999
4955,0.999986
3887,3.21E-11
2694,0.0160613
2328,6.94E-15
11312,1
10139,1
7562,1
9372,1
197,0.827826
1644,1
6790,1
11670,1
8278,0.999993
1858,6.72E-06
999,4.11E-06
4971,1
8209,4.88E-12
9170,1
12363,1.03E-07
4122,0.990165
10303,0.0145781
10463,5.41E-09
12341,1
2710,1
11060,2.97E-07
388,5.39E-09
9036,0.999994
11888,1.92E-20
2872,6.61E-06
10539,4.67E-08
7547,1
72,1
7940,6.58E-13
6342,0.000716658
8285,0.995642
1850,0.999864
370,0.999997
6716,1
9398,1
8597,9.23E-13
1599,0.970982
4700,1
9464,2.84E-08
11154,1
6542,1
8822,0.450633
9323,1
9148,0.999999
9344,1
3130,5.68E-08
6773,0.999997
6563,0.000597762
2398,0.905701
7747,1
9863,1.62E-07
1305,1
7569,0.999996
6885,0.99883
657,1
5398,5.48E-16
4386,0.0256482
1542,1
2246,1
10928,4.30E-19
8616,2.02E-15
6408,3.44E-06
3402,9.04E-14
763,1
8880,0.999838
12203,6.43E-06
8175,4.65E-05
6208,0.997182
787,3.72E-11
655,1
7730,3.44E-12
8358,0.0892063
4022,5.08E-09
11518,7.81E-16
1388,0.112751
4247,1
12199,1
7826,0.999989
11380,0.999547
4816,0.999996
12107,1
5168,0.000127388
10070,1
1574,0.999993
4982,1
9533,1
632,0.999998
5654,6.53E-10
2736,1.47E-13
6650,0.811669
11649,1
11983,0.0931128
6209,0.988358
4029,0.00128169
10604,2.62E-07
2237,2.23E-07
11951,0.999985
127,1
6488,6.99E-10
713,1
8401,1.39E-07
9417,1
4874,0.99997
330,0.252475
2331,4.58E-08
5784,1
10224,0.00369883
6749,4.83E-07
6202,6.93E-08
9096,8.79E-12
6619,1
6524,1
3312,0.86973
7249,1.70E-16
4795,1
7192,2.95E-12
3357,0.999991
3014,1.61E-13
3346,0.9821
672,1.29E-09
7602,2.38E-11
7809,4.09E-05
3473,3.26E-12
9986,1
944,0.970647
9107,1.21E-10
2989,4.71E-14
9264,0.000530243
9571,0.000442391
5775,3.73E-10
1049,9.80E-15
2842,0.980944
7024,1.58E-07
9001,0.999991
9803,1.22E-18
9897,2.53E-07
3311,2.80E-05
10254,1
8400,0.012753
3018,1
5407,1
11829,1
10997,2.21E-14
7829,0.946371
2960,0.00234162
11064,9.41E-13
6300,5.73E-07
2273,6.23E-15
6094,1
2691,1
2129,0.999982
11113,0.00837408
11876,5.45E-08
6522,1.45E-09
315,0.999746
11260,1.27E-16
186,1.70E-09
587,1.08E-19
8067,1
11833,1
10400,1
8949,3.77E-06
1488,2.59E-12
5547,3.28E-05
5908,1
12033,1
3125,1
8197,1
205,5.33E-17
3408,1
1839,0.000834075
3341,2.46E-07
11474,5.64E-05
1912,0.925909
6441,2.66E-09
8073,0.989413
10377,2.93E-13
9197,9.57E-14
5363,2.01E-11
11414,0.375548
829,0.99999
4013,1.92E-05
9569,0.639661
9258,0.295888
5355,6.87E-07
4171,1
5330,1.91E-08
7180,1
2404,0.999997
6516,0.999997
10520,1
1752,1.91E-07
10635,2.67E-10
8062,4.72E-10
12449,8.67E-10
911,1.14E-07
6699,1
4083,0.999782
7440,0.0118595
2297,0.998853
5084,0.000976853
4438,0.000755882
9894,4.40E-06
399,1
7915,2.55E-10
4574,1
2864,1
11672,1.02E-05
10176,1
8425,9.70E-05
7791,2.67E-07
7927,1
6759,0.999706
10411,0.0989781
1176,1.06E-15
6537,3.06E-06
8111,4.35E-19
807,1
7988,0.99998
6799,1
2731,4.58E-12
4788,1
4827,0.00792414
9831,1.64E-08
2403,0.999999
432,2.20E-06
1565,5.94E-09
9011,1
1092,0.280954
629,0.988733
9809,0.999595
2045,0.999816
2693,2.72E-08
6414,3.18E-09
7178,2.76E-17
11273,1
4434,1
6831,1
1246,2.06E-08
8142,0.999971
1423,0.0807868
10186,0.993681
1026,0.00219914
2392,2.34E-09
5562,0.999986
5617,0.997747
4000,8.60E-11
9703,0.492198
10449,0.999831
8244,5.13E-11
6605,2.85E-09
835,1
2024,4.27E-12
12190,0.827842
5797,0.59934
6286,7.32E-11
4812,0.999865
7515,8.85E-06
10107,3.73E-06
6931,2.58E-11
10372,0.999451
9878,2.42E-10
11945,6.88E-15
7088,1
4928,9.61E-15
7869,1
2856,0.999998
3550,0.980752
249,7.65E-06
6515,9.28E-05
7160,0.0167326
7953,1.16E-10
10153,1
10881,1
11919,1.38E-05
10444,1
3123,1.64E-06
2011,0.996831
8464,0.999694
290,9.12E-12
5316,1.62E-10
2979,0.00662416
9855,0.000499704
10348,0.871891
4601,9.50E-10
8205,1
7387,2.62E-09
2565,1.25E-05
11344,1
1643,1
12279,1
3295,1.61E-05
11348,0.999975
2626,1
5831,1
7703,3.37E-14
10937,1
8748,6.53E-15
8720,0.999979
3598,0.0204367
304,5.09E-14
10905,1
12204,2.59E-13
6741,1
3465,1.32E-05
12036,2.87E-12
7702,5.30E-09
12234,0.999308
8494,5.86E-16
3732,0.849685
294,0.000165326
6960,2.82E-18
4201,1.12E-16
7435,1
2675,1.69E-07
830,3.19E-09
4534,2.17E-12
4482,0.000245445
5924,1
8796,1
682,1.98E-08
11921,1
120,0.00239104
2814,9.76E-16
9482,1.57E-11
3905,0.990654
6415,0.968847
1475,1.27E-16
1973,0.000913089
5669,0.978261
5086,0.00379835
5985,1
1101,1
3396,0.999903
4427,1
1994,0.997157
3086,0.999995
9103,2.92E-15
551,0.166594
3418,6.40E-07
10044,2.48E-13
4929,1
949,1
8621,0.440778
8145,0.225856
1723,1.79E-05
1106,1
8021,0.999316
7447,0.0486972
11268,0.999956
5240,2.75E-09
7541,0.999159
3250,1.41E-05
8856,0.158763
7942,4.41E-06
1495,1
5605,2.83E-12
7816,1
11770,1
967,3.44E-15
9502,8.48E-14
959,6.59E-08
8652,0.000145188
4237,0.999986
986,1.06E-12
10256,1
2442,1
4160,3.43E-11
1234,6.85E-13
4669,0.99947
5825,0.999998
8319,0.990563
5447,1
8716,0.138221
9257,0.000658979
1380,0.789717
10405,1.88E-18
5255,4.29E-13
6389,1
7586,6.61E-17
10451,1.28E-18
7555,1
6647,4.32E-05
7878,1.62E-06
11569,0.9999
10064,0.999972
10833,3.03E-05
11446,2.33E-20
2973,0.00588837
2672,1.34E-18
3767,1.55E-09
2606,0.998742
917,3.80E-15
285,6.32E-17
454,2.30E-13
1853,1
1089,1
10998,1
3759,4.24E-10
9776,0.992864
4107,0.999999
4590,0.999997
5975,0.999999
8060,0.999997
3448,0.000729487
1700,9.05E-10
3988,1
1047,1.56E-09
11576,1
11728,8.20E-12
4273,6.37E-08
3087,9.39E-08
4539,1
5457,0.996845
9056,2.80E-08
10840,1.04E-06
9580,4.15E-09
5225,0.997559
10481,3.88E-11
1531,1
2052,0.963193
3165,1.57E-06
3788,0.999994
931,2.08E-12
4064,3.59E-08
7460,2.44E-08
137,1
9402,0.998593
6762,1.40E-08
12152,1.01E-16
2026,0.101577
1919,0.999999
1087,0.997175
920,1.42E-11
10308,1.51E-06
9567,1
4344,0.999943
11745,2.23E-14
118,0.999975
9345,0.887913
3641,1
5865,4.88E-12
7265,0.999993
8864,1
1253,1
2197,1
11577,9.82E-08
10673,0.999451
10239,3.69E-05
1142,5.09E-11
5281,0.727194
12164,6.69E-18
12371,1
4636,0.999378
6972,1
3117,0.999999
10057,0.0150651
11248,1
10003,1
4721,9.58E-08
9613,1
8799,1
3328,1
3022,7.30E-05
12340,1.54E-15
11055,0.609394
8586,5.93E-09
2717,0.999998
9089,1.17E-06
3649,5.77E-11
6381,0.0728954
7073,0.0843771
9654,0.033357
1346,6.08E-07
3065,1
2676,3.96E-07
11514,0.920353
9837,1
10510,0.000309831
11554,0.999997
11321,0.999913
1414,0.996725
12302,4.58E-09
5199,0.558598
2826,1
10884,4.09E-17
6111,0.999905
340,7.23E-10
12166,1.57E-05
3215,1
6816,1
1605,0.548533
11603,1
2423,0.00547435
6925,8.33E-09
2103,0.999996
10958,5.20E-20
5470,0.999997
9114,1.31E-05
3576,1.80E-19
8873,0.000264117
1770,2.09E-10
1886,0.981389
3609,8.11E-07
4071,0.999996
3646,1
349,0.921545
11996,0.000176305
5852,1
11419,0.999958
5409,1
6348,0.973345
4093,7.14E-07
2317,8.47E-12
9696,0.999996
8760,2.34E-08
144,0.607006
6232,1
1737,1
3854,1.17E-07
8371,2.28E-12
9443,1
122,6.43E-14
6556,0.98531
3526,0.999766
11787,1
1667,1
1367,0.630906
3182,1
7465,1
12048,1
10011,0.999997
8927,1
4966,0.999997
5178,0.0902322
9987,1
4935,1
3122,1.25E-08
6214,1
7546,1
12136,3.10E-07
1938,1
614,5.03E-08
6041,0.99993
1838,1
449,2.95E-11
5801,0.995181
6896,2.02E-10
10038,0.999001
703,2.99E-09
9678,1
9994,5.85E-09
11184,8.85E-11
12010,0.999998
3925,1
2083,0.999615
1570,9.19E-16
1830,2.57E-17
2757,1
11902,0.999995
4205,1.27E-09
6324,2.33E-08
12441,2.09E-13
8077,1
6976,0.138062
12249,1
478,2.34E-17
608,0.994313
9188,1
12011,1
5657,0.00482164
10808,0.998896
8178,2.90E-06
6277,1
4156,6.78E-12
5341,1.82E-05
12498,1
9288,4.44E-16
216,1
3702,4.29E-10
7191,3.54E-12
738,1
11302,0.996853
9531,0.999999
2053,1.02E-07
5074,2.06E-12
8663,1
698,5.29E-15
4660,1.13E-11
4909,1
1222,0.41871
11913,0.0049103
12075,0.999998
7232,0.519314
3536,0.999982
2425,1.18E-13
9929,5.41E-08
3808,1
10816,2.58E-07
2817,4.96E-16
11917,0.998084
3099,1
2458,0.0219448
1163,1.36E-06
3741,1
11499,9.11E-05
1406,5.96E-14
4124,3.54E-08
6078,1
5665,1
1535,6.74E-14
9409,1
6188,1
6114,2.82E-09
11835,0.999999
7071,2.33E-05
1827,5.46E-14
3108,2.38E-07
11239,1
10613,9.40E-09
4376,8.63E-09
985,7.40E-05
8024,0.999973
2383,1
1015,7.76E-13
5337,1
3310,1
300,7.68E-11
4895,0.999996
9740,0.999993
8791,0.993105
4901,1
2252,3.61E-06
106,1
317,1
2472,0.999999
8936,1
8313,4.85E-06
1673,2.30E-06
7423,1
9723,1
11271,0.00122021
10174,0.000696131
804,1.97E-21
5058,7.34E-05
5726,2.66E-16
9404,8.13E-08
2311,1
11200,0.00221759
11704,4.83E-10
11225,7.49E-12
6062,7.51E-11
8481,1
7561,1.97E-13
6644,9.89E-08
7808,8.75E-10
9335,1
10365,0.000383866
6962,0.993841
4866,1
3269,1
11461,1
2790,3.74E-08
74,1
8252,2.78E-06
8007,9.40E-10
11177,0.333103
12018,2.03E-09
2527,0.999874
6987,0.108749
8310,1
4463,2.46E-06
3064,0.997882
7560,1
12313,1
1122,1
4379,2.18E-15
9498,2.61E-05
10742,0.999196
5365,8.43E-14
2043,0.999564
6070,1
6509,1.73E-07
8418,0.610892
2283,2.11E-05
3459,1
12472,1
11538,2.40E-17
7756,0.999997
5508,1
2282,3.86E-10
3944,7.60E-09
1444,1
5489,1
8224,0.999999
3881,8.01E-10
2116,4.95E-09
11844,1
1243,1.53E-05
3316,7.12E-09
10648,1
7731,1.64E-09
9952,0.000630424
9634,0.998055
8863,1
62,0.999997
7422,0.998905
12215,2.12E-16
744,0.631215
638,1.02E-14
11319,1
1713,1.04E-10
710,0.999986
11306,1
10917,0.00222342
8606,6.17E-07
1000,1
6758,0.00147375
12123,5.57E-07
5548,1
11043,1
9722,1.61E-13
4297,1
11645,1
7587,0.665029
9326,1
7470,1
5014,0.0179882
7998,0.999952
10312,2.99E-11
11171,1.14E-08
9536,0.0181027
10250,6.78E-10
4348,0.00782223
1322,1.28E-07
10507,0.999646
4292,2.60E-08
10746,2.95E-07
3548,1.75E-12
5187,1
7699,2.36E-11
2596,4.15E-05
4676,1
11125,0.99999
10005,1.13E-11
1789,0.949178
10697,1
2768,1
4804,0.999999
2821,0.0043344
3419,0.999993
9104,0.997609
11047,1
5091,1.29E-12
7017,1
9308,0.823175
5994,1.53E-08
4834,0.999884
5285,3.85E-10
12172,1
4512,0.999922
3640,0.0121855
5042,7.49E-06
10665,8.02E-08
7411,0.000115388
4004,6.29E-06
12241,0.000147205
10267,8.39E-16
1418,3.37E-12
7746,1.04E-13
7115,9.19E-06
8519,0.991552
11400,1
11230,0.999999
8533,4.88E-09
5021,0.999989
6297,3.78E-08
3647,7.88E-09
1946,4.77E-16
4248,0.999584
10240,7.25E-15
3761,1
12435,1
12262,1
3497,1
12351,5.76E-07
1368,1.14E-08
5206,4.41E-15
873,0.999982
3626,1
9024,5.98E-15
12015,1
7369,9.27E-06
4055,0.990364
9959,1
8834,7.83E-05
11800,0.0022115
8860,0.986726
8812,0.950713
4753,1.12E-05
5534,1
10074,1.04E-12
11122,5.87E-11
7950,4.40E-11
5882,0.99998
10924,1
3927,0.999967
5415,1.62E-13
2578,3.94E-10
372,4.36E-09
9271,6.09E-08
10214,1
2844,1
10161,3.32E-06
3306,3.11E-05
1212,1.08E-11
3799,1
9204,1
6001,0.000126226
10334,5.29E-10
753,5.78E-10
10185,0.999547
3621,1
5112,1.98E-11
1755,1
1127,1.74E-13
2670,6.01E-08
1084,2.37E-11
9707,1
7188,0.999988
7529,1
2215,1
1569,0.999999
9149,4.60E-13
1074,0.999963
3685,0.413887
2617,1
2307,4.53E-09
10858,1
48,0.999981
4424,1
8411,1
2449,5.01E-08
4269,2.49E-12
9773,8.67E-12
11884,9.85E-09
5533,4.80E-06
7323,0.999999
8697,0.999593
12274,0.498182
6211,7.32E-09
2923,1
653,2.52E-08
9010,5.06E-13
11543,7.31E-14
6755,4.17E-16
2030,0.000232317
7979,3.21E-08
322,0.99975
6356,0.994081
6369,5.40E-16
4845,5.91E-06
7000,0.999999
6909,0.991765
4255,1
8773,4.80E-09
8522,2.04E-09
10205,7.72E-05
9554,0.999387
4746,0.999999
8548,1
6049,0.999981
11431,6.18E-20
2080,0.999925
4203,0.999997
2938,0.000226566
8318,8.93E-12
7572,1
4873,1
2564,1.61E-10
1835,2.37E-13
1967,3.47E-10
11657,3.07E-07
3424,0.999936
705,0.999497
502,1.99E-09
8039,1.71E-11
434,0.978934
7876,0.0194521
8633,1
2845,1
867,3.50E-13
7451,0.999992
9157,0.0322369
1239,2.91E-05
8443,1.78E-08
4796,2.08E-09
1594,0.999992
4724,0.999999
7150,1.08E-08
2604,0.0113392
11211,0.0913329
8284,0.0179702
5773,7.53E-07
9764,1
6959,2.34E-06
3672,9.18E-12
9436,1
6640,1
3171,1.15E-12
7026,1
5020,9.52E-06
8321,1
1103,7.61E-08
6728,1
319,1
6490,5.82E-14
6422,0.999999
6846,1
733,9.24E-15
10574,1
10723,1
11023,1
1619,1
6100,4.09E-11
16,4.75E-06
3923,1
473,1
5573,0.999993
3518,3.64E-09
7445,1
11349,0.999953
2775,0.999984
6249,1
9348,0.880321
863,0.999998
3686,3.26E-16
5681,5.31E-14
1708,0.900635
9915,2.01E-14
3154,9.07E-05
1771,8.25E-05
8188,0.000207075
303,1.39E-16
8908,5.67E-16
6455,0.999999
2461,1.13E-08
7044,0.000114184
5910,1.17E-05
11819,3.48E-16
2883,1.88E-08
1035,2.91E-07
4252,0.834145
2057,0.999991
3964,3.38E-10
7557,5.06E-08
8913,1
7103,4.68E-06
7534,1
3366,1
3265,2.52E-12
2714,0.878317
5476,2.71E-09
12325,1.18E-09
6334,0.601956
6879,0.999487
6628,1
11454,0.988046
6458,0.00146828
3913,1
4902,1
5410,0.99988
579,3.91E-20
10384,0.999999
11776,1
488,7.19E-11
5688,1
7739,6.15E-06
11673,0.999999
8108,1
2128,3.46E-10
6080,1
5594,1
8013,0.000162791
2541,1
8386,7.14E-06
1726,1
11801,1
1982,2.17E-11
4100,1.55E-08
8776,4.26E-11
4318,2.68E-18
7444,9.65E-16
926,1.05E-14
3772,0.999938
10263,1
9451,3.19E-10
4329,2.87E-07
1085,0.000612351
1754,7.03E-12
8102,1
7434,0.946364
4950,1
3960,1
9199,1
327,1
7245,0.999996
11504,2.31E-11
5118,0.999992
10526,1
4773,1
7492,0.999997
1774,2.00E-12
5052,0.999297
5539,1
8165,9.49E-09
12468,4.37E-12
7742,9.94E-08
10849,6.07E-08
155,0.999976
4822,0.999886
9286,1
6683,6.45E-09
805,0.944111
3368,6.63E-08
3828,1
6772,1
11001,1
10246,0.996245
12285,1.58E-13
10605,0.00339048
418,0.999981
3327,1
764,0.000113317
2673,0.999236
6354,0.999985
6738,1
9076,0.999999
2627,1
1298,0.000229515
7378,0.00374219
5295,0.00125011
10612,1
1670,2.16E-12
8393,8.02E-14
1017,1.68E-10
8570,3.85E-11
6319,1
7801,0.193458
1441,1.91E-17
3539,1
7340,1.29E-05
5443,1
8596,0.99993
5501,0.999999
4387,1.22E-06
1802,8.64E-18
9318,0.000269035
3392,3.10E-13
8357,0.998012
1069,0.00657729
9232,8.18E-12
9938,0.956044
1286,1
8132,2.21E-06
1379,3.06E-09
7893,1
9449,1
7517,1
12021,1
3197,5.04E-09
7293,0.998264
2342,1
1082,1
9072,0.999974
4629,7.90E-15
9551,0.999974
590,0.999999
1200,1
1837,0.998476
10314,4.40E-12
2067,1
7436,0.999998
1699,0.999997
7240,5.46E-09
2325,0.999253
11613,0.999998
2820,0.999999
6059,3.43E-06
11788,3.19E-12
12425,1
4854,1
9262,1.64E-09
9144,0.999836
2786,0.614599
3480,2.50E-05
12248,1
1873,0.998495
7462,1
5806,1.57E-08
6252,0.0109027
5051,5.30E-07
10104,1
7651,4.43E-05
3363,1
5988,0.909251
11767,0.999987
2293,6.19E-09
11594,4.52E-10
2934,1.81E-10
3118,1.44E-09
4041,0.928732
10662,1
1342,1
12385,1
595,0.99994
3916,9.48E-05
7827,1
6166,3.56E-13
1867,9.57E-06
8163,0.000680995
6496,6.69E-12
1773,0.99988
4623,1
6261,0.0555209
9978,1.60E-05
918,1
11304,0.99993
347,1.07E-06
10640,1
314,0.0345091
5989,0.999992
10619,0.000146519
10737,1.14E-09
3375,0.999995
1304,0.0409338
9276,0.222186
10799,2.35E-09
11102,0.000711499
8574,7.42E-07
8510,0.000191695
2538,0.000301472
5200,1
2628,1
3046,5.50E-12
11924,3.10E-11
10774,1.56E-11
6706,0.00333969
3397,8.11E-12
10871,6.39E-14
7127,0.9999
1593,0.919601
3085,1
10178,0.0320649
3128,1
11486,1
4154,3.38E-10
2947,2.10E-15
11961,0.999999
9429,0.00124771
4625,0.000142413
10151,4.53E-13
4243,1
5142,5.12E-07
8974,0.999997
12461,1
7858,6.39E-09
5137,7.55E-14
6033,3.95E-12
2158,0.991379
287,5.03E-12
6572,1
8381,1.19E-12
3898,1.14E-09
4682,1.06E-08
7498,2.81E-09
4198,0.999971
11930,0.00109128
2441,3.31E-05
4199,0.999999
7336,0.997872
4225,0.000107537
5126,8.22E-12
12043,0.000721152
11183,3.42E-13
2554,2.22E-13
3296,3.53E-14
6808,0.142804
1078,2.26E-06
11018,7.93E-08
4137,1.34E-07
8851,2.84E-06
12004,7.48E-07
9688,0.00691223
5228,1
10448,1
2041,0.999943
11703,4.58E-15
3050,0.999059
11936,4.91E-09
8982,1
9020,7.43E-15
8929,7.83E-09
6153,8.46E-07
1185,8.75E-14
8579,1
609,1.96E-05
11688,0.999994
4169,4.50E-13
553,0.000128976
288,0.367489
11503,1
11361,1.40E-07
10297,1
3721,0.000295217
5738,1
5555,0.999993
7803,0.999991
3294,0.999948
5389,2.87E-12
8800,1
9493,0.999999
12369,1
7106,3.99E-08
1355,1.57E-15
1738,7.38E-18
11336,2.53E-06
3515,1
7614,1.25E-05
5311,1.84E-08
7817,1
3447,0.000985451
1178,4.26E-08
9322,0.999943
2040,1
10541,0.997343
5621,1.01E-15
2384,1
3592,0.999855
3059,1
1359,0.000170045
6990,4.84E-15
3043,0.98258
6370,1.88E-13
8987,0.999601
2152,5.04E-15
2585,3.41E-15
9627,5.66E-09
4459,3.02E-05
496,1
8554,2.60E-08
4781,3.35E-16
7196,4.71E-18
456,0.129088
1313,6.85E-07
5038,7.73E-18
3593,1
3398,3.82E-15
11126,1
7822,1
9033,4.21E-05
6010,0.862055
4457,1
4815,0.999999
618,0.00339526
11761,1
4170,1
1080,1
2607,0.00546744
7162,3.64E-10
3301,1
3875,1
10916,0.999999
4367,1
3347,2.54E-09
768,0.996104
5707,4.07E-07
8992,0.999626
10414,0.999473
3734,0.999976
6346,0.321515
872,6.06E-06
11222,0.999584
1578,1.25E-05
2338,2.22E-22
1564,1
687,1
1454,1.85E-05
557,0.991151
3217,0.999923
3879,0.0241932
9561,9.03E-08
7604,2.75E-06
7997,5.52E-08
5521,0.999982
12042,1.52E-06
12195,3.93E-07
2089,8.24E-13
6583,0.989363
8941,1.32E-07
1746,1
1186,1
8509,0.588866
6242,0.99738
3098,4.89E-09
2920,1.89E-08
9681,0.999997
6191,0.0162338
5846,7.17E-12
7471,5.00E-07
11804,0.993491
4458,0.010442
1790,0.203173
504,5.42E-11
1153,2.57E-14
4691,1
9336,1
1003,1
1207,1
7975,1
11263,5.07E-09
3675,1
6190,1.26E-13
2065,1
5072,1
6983,1.50E-11
8316,1
4303,1
849,9.68E-06
8687,1.15E-05
6223,1
4301,1.27E-10
745,1
1561,1.45E-07
6384,1
5760,0.982646
5453,1.69E-10
2390,0.000222046
3917,1
11374,2.77E-07
11017,2.52E-08
3736,0.999831
10527,0.00274818
4528,2.44E-07
9875,0.00137567
3061,0.999997
6940,0.000432035
3484,0.999649
6169,1
2025,3.78E-10
10771,0.999984
2037,0.233033
9806,1
10842,4.91E-06
4779,9.22E-11
4131,1
4754,0.000873398
10427,1
8395,0.995067
6684,8.60E-07
1530,1
11074,1.37E-12
1863,1
9491,5.54E-13
7769,1
63,5.83E-07
5323,1.88E-07
9716,0.000138672
7388,0.000680766
5571,1
8150,0.00269282
2502,1.43E-11
12400,1
1460,0.999395
9545,9.12E-12
3617,8.58E-07
5857,0.0431243
11667,7.68E-07
765,1
667,1
6028,0.988553
10177,1
2175,0.999999
10298,1
409,3.23E-05
9704,1.39E-09
6916,0.999999
6090,1
4606,1
8191,0.961221
8337,1
2006,0.000621003
10183,0.91123
9370,6.19E-14
1001,1.13E-10
1228,9.28E-06
9798,0.99964
7778,9.41E-09
10230,0.532152
11281,1
8091,1
8971,0.968461
9377,1
273,0.999975
1943,0.000466123
11388,2.96E-10
708,1
4293,2.62E-10
7642,1
8704,2.31E-06
9214,0.999997
9940,1
11278,0.999997
3884,1
9355,2.64E-13
8742,1.74E-05
5916,1
1953,0.273249
10659,0.999995
4729,1
4001,1
12271,0.478619
7057,0.00354991
12304,1
10715,1
4868,0.979653
10243,0.999983
9456,1
10823,1.54E-10
8731,0.0433266
5183,1.14E-11
1562,0.999775
2007,0.999999
5046,1
6322,0.295207
8649,1.84E-12
1937,1
1797,1
4589,1.66E-13
2156,3.59E-05
1855,0.999956
12246,1
10040,6.81E-15
9971,9.28E-07
11555,0.97713
7501,2.28E-05
11774,0.00034977
9925,1
935,0.999998
168,2.06E-12
5954,5.14E-07
6196,6.76E-05
5190,0.000518422
162,1.49E-10
8409,6.37E-17
84,0.00219154
1180,1
4582,1.67E-12
11386,1
4823,1
5820,1
5674,3.93E-05
928,9.38E-10
9705,6.45E-05
9558,0.691769
5283,0.25552
6305,0.977113
3966,0.999988
3179,1.01E-09
182,1
8885,1.68E-10
6382,5.42E-09
1783,2.42E-12
10835,1.46E-11
11365,4.49E-05
7146,1.75E-07
8878,0.999997
10241,1
10468,3.61E-09
10480,1.32E-09
2632,1.47E-11
1668,4.92E-06
5272,4.10E-12
5256,1
6826,3.97E-18
5276,1
3120,0.941628
10741,0.910637
836,1.33E-18
9203,3.16E-12
1245,0.999975
6891,5.84E-15
3802,0.994123
1076,2.32E-09
10583,0.881494
2028,1.67E-10
6247,2.00E-12
8897,1
5802,4.07E-18
1331,1.33E-05
6607,1
268,2.14E-20
8529,5.91E-18
8673,0.99895
6819,1
8173,1.70E-10
7264,1
12390,6.40E-08
7143,0.999996
7062,2.97E-06
11564,3.20E-11
3786,4.30E-09
8391,8.93E-19
4904,7.06E-06
7483,0.000968897
10546,1.01E-10
9342,1
4092,1
12294,1
10914,1
5123,1
11328,1.99E-11
1914,1
142,0.99996
2761,0.0805937
178,0.999986
8794,1
3012,5.51E-09
11062,1
11322,1
1449,1
1010,1
8717,3.41E-12
12379,1
5493,1
11170,1
1502,9.04E-13
3906,0.242517
11988,0.0206827
11873,1.49E-05
11692,2.24E-11
8841,6.62E-14
1077,0.0309124
8349,0.000290232
8377,3.51E-16
10811,1
9954,1
1688,1
12308,0.00221857
3643,0.212148
3019,1
8685,9.86E-14
4699,0.999999
1748,0.000214428
29,0.999232
2234,0.333186
5000,1
11128,0.999999
8139,1
494,1.42E-07
10484,0.948352
8272,2.77E-09
5984,1
10620,0.992583
2044,8.87E-07
8065,0.999959
3739,1
2769,5.87E-09
10474,0.999449
5224,1
8412,0.999986
6858,0.999559
7805,6.88E-05
6357,0.00201947
4342,1
6986,1
8829,0.99998
12198,1.26E-09
2680,0.999999
6465,6.06E-13
5120,0.999999
10757,6.06E-10
2700,1
508,0.999998
6944,1
